location_id,location_name,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,owner_name,provider,co,no2,pm25,pm10,o3,so2,traffic_volume,avg_speed_kmph,congestion_level,incident_flag,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),cloud_cover (%),surface_pressure (hPa),precipitation (mm),weather_code (wmo code)
6974,"Bapuji Nagar, Bengaluru - KSPCB",2019-12-31T23:45:00Z,2020-01-01T05:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,1.1,67.34,76.05,70.74,21.77,39.39,131,40,0.58,0,28.8,45,16.4,16.4,6.1,276,2.0,22,1001.4,1.9,3
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-01T05:45:00Z,2020-01-01T11:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,1.48,22.28,113.49,29.91,38.63,63.2,173,31,0.25,0,15.5,70,10.4,27.8,5.0,208,12.6,56,1007.9,6.4,95
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-01T11:45:00Z,2020-01-01T17:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.58,44.55,104.63,105.06,36.42,48.03,177,33,0.5,0,30.9,68,19.1,31.6,3.3,272,6.2,4,991.8,2.5,80
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-01T17:45:00Z,2020-01-01T23:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,1.12,50.37,71.7,52.04,29.91,117.8,165,37,0.98,0,25.6,85,21.7,28.0,6.1,126,4.3,2,997.4,4.4,61
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-01T23:45:00Z,2020-01-02T05:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.89,29.91,37.15,37.96,65.5,94.31,131,37,0.17,0,24.1,82,16.7,23.4,3.0,105,3.1,22,1004.5,3.6,0
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-02T05:45:00Z,2020-01-02T11:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.74,10.8,52.93,68.63,11.7,40.63,195,28,0.43,0,19.7,66,20.9,31.2,2.9,83,2.4,36,1018.4,5.2,0
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-02T11:45:00Z,2020-01-02T17:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.5,68.97,118.66,44.58,23.47,26.23,178,35,0.32,0,22.9,84,23.7,23.9,8.7,125,2.5,91,1022.1,9.1,80
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-02T17:45:00Z,2020-01-02T23:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,1.3,48.78,95.65,64.33,67.35,51.16,149,37,0.87,1,17.1,71,22.7,16.6,2.9,191,12.3,98,1015.8,9.8,0
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-02T23:45:00Z,2020-01-03T05:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.9,29.7,56.43,64.34,28.54,37.05,140,41,0.2,0,31.5,58,10.1,31.1,6.3,183,11.4,86,1003.6,5.1,3
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-03T05:45:00Z,2020-01-03T11:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,1.46,45.82,85.07,112.68,52.56,73.83,202,31,0.77,0,20.5,47,13.8,17.2,1.2,55,14.0,2,1009.8,8.9,51
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-03T11:45:00Z,2020-01-03T17:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.43,64.17,92.29,87.02,63.22,42.01,183,34,0.78,0,19.7,51,13.7,25.7,5.8,105,9.0,10,993.0,3.8,45
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-03T17:45:00Z,2020-01-03T23:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.54,73.18,39.64,45.18,35.85,34.83,142,39,0.82,0,24.6,67,24.7,31.7,5.9,100,13.1,33,1015.4,5.7,61
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-03T23:45:00Z,2020-01-04T05:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,1.39,79.63,85.41,44.54,26.43,76.87,112,41,0.28,0,30.5,44,22.6,33.3,9.3,124,13.1,16,1006.6,8.2,45
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-04T05:45:00Z,2020-01-04T11:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,1.02,29.74,114.06,91.07,36.35,36.58,186,31,0.49,0,19.5,83,23.8,19.9,1.7,128,6.9,77,1022.5,6.9,80
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-04T11:45:00Z,2020-01-04T17:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.26,21.7,67.13,60.47,48.22,112.42,184,29,0.67,0,18.7,83,19.8,24.5,2.5,149,7.6,12,1020.9,1.7,45
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-04T17:45:00Z,2020-01-04T23:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.82,53.75,60.07,111.14,44.09,100.22,154,36,0.41,0,30.3,74,15.1,27.7,9.0,226,11.4,61,1006.3,7.8,95
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-04T23:45:00Z,2020-01-05T05:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,1.22,17.77,43.37,64.32,40.35,31.69,109,42,0.17,0,17.2,71,24.2,33.8,3.9,108,11.8,11,993.5,8.3,1
6974,"Bapuji Nagar, Bengaluru - KSPCB",2020-01-05T05:45:00Z,2020-01-05T11:30:00+05:30,Asia/Kolkata,12.951913,77.539784,IN,Karnataka State Pollution Control Board,CPCB,0.49,10.02,29.6,50.55,17.61,65.43,193,31,0.76,0,34.5,81,24.3,34.5,1.1,137,4.4,3,994.5,7.9,51
